,SOURCE_ID,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot
59,69812361231263488,1424790006,56.1618712404316,24.850858296643775,0.6634830929955887,0.042916507,15.459858,2.1221888285744983,0.053989585,0.7058735210157596,0.03559116,31,,,0,0,1.0368252,1194.8081,15.655714,245.60434,16.14839,396.3807,14.992493,1.236034,1.1558971,,,,,,,NOT_AVAILABLE,165.60182900125469,-23.333380453909854,False,False,0,True,False,False,False,False,True,True,False,5630.747,4.4212,-0.2571,1025.0833,0.6259,0.3376
60,69812425653780352,1718044876,56.26017970813413,24.80070815779014,2.22341160296474,0.119078964,18.671741,-8.057115485292938,0.152344,-1.4034203598204826,0.09910514,31,,,0,0,0.9521386,802.3849,17.680006,29.919724,19.186852,184.0984,16.503235,1.4253075,2.6836166,,,,,,,NOT_AVAILABLE,165.7107015118309,-23.31145891862727,False,False,0,False,False,False,False,False,True,True,False,3599.1704,4.6573,-0.247,395.3118,0.9067,0.5506
61,69812429950739200,952928066,56.25275100578124,24.811415490079526,0.940892249425258,0.06314465,14.900586,3.381227871054323,0.08136406,-4.109020231848992,0.051812384,31,,,0,0,1.0662296,1499.3923,16.597574,173.15402,17.292881,351.65414,15.783553,1.2731322,1.5093279,,,,,,,NOT_AVAILABLE,165.69746041385517,-23.307959683804935,False,False,0,True,False,False,False,False,True,True,False,4911.4077,3.7141,0.1115,2649.4795,0.8121,0.431
62,69812704828645248,1297931872,56.237852987990955,24.830300520620366,0.8239865558654504,0.061090574,13.487949,8.191619765464413,0.07707075,-6.588919876192354,0.047475964,31,,,0,0,1.0384924,1649.0969,16.481647,161.97163,17.140192,238.71408,15.687441,1.2701857,1.4527512,,,,,,,NOT_AVAILABLE,165.67278549636305,-23.30286727990385,False,False,0,True,False,False,False,False,True,True,False,4785.779,4.6438,-0.1127,767.6813,0.5712,0.3032
63,69812910987070848,1733612882,56.25231424450545,24.85975793391036,1.536347358672984,0.055594157,27.63505,-6.931518055623203,0.06317226,-0.5035358258480896,0.042030282,31,,,0,0,1.0256852,1582.2328,16.361795,115.29551,17.13707,363.4156,15.506276,1.2806984,1.6307936,,,,,,,NOT_AVAILABLE,165.6621038240386,-23.272147854826443,False,False,0,False,False,False,False,False,True,True,False,4350.6206,4.6747,-0.2413,531.5329,0.4094,0.2181
64,69812945346809344,2443247,56.2865856843926,24.84194865005806,7.377864703423147,0.07577354,97.367294,20.86138532272807,0.26306668,-45.364970916611675,0.12899776,31,,,0,0,1.1523504,785.4113,15.99179,10.315295,17.340973,82.48228,14.727977,1.557459,2.612996,,,,,,,NOT_AVAILABLE,165.70026902848184,-23.264732562378065,False,False,0,False,False,False,False,False,False,True,False,,,,,,
65,69812945346809600,1123614716,56.29068291043696,24.839057004118633,7.222157170572348,0.055079572,131.12224,20.218136384021552,0.06800887,-46.12398123648605,0.043639757,31,,,0,0,0.89882505,1680.4465,5.6404076,830.144,5.600362,609.3391,5.680828,1.1580175,-0.08046627,12.905188,1.0432782,10,485.8093,1.1896083,0.101493664,NOT_AVAILABLE,165.70538436062367,-23.264413433368755,False,False,0,False,False,True,False,False,True,True,False,11636.8125,3.8595,-0.9459,138.942,0.0815,0.0435
66,69813117145493504,1019220999,56.322246277828,24.876081363860578,0.8197571000089637,0.043953415,18.650589,9.383521876345137,0.05213528,-5.8523372548514185,0.033843845,31,,,0,0,1.0570074,2317.348,15.790768,275.36127,16.265461,371.0934,15.153331,1.225531,1.1121302,,,,,,,NOT_AVAILABLE,165.70179314846968,-23.217721698257076,False,False,0,True,False,False,False,False,True,True,False,5172.79,4.4325,-0.5703,1056.7384,0.2783,0.1498
67,69813117145546496,1759053587,56.3336452365272,24.871894898201692,1.1006730061402155,0.016394699,67.13591,0.48552815872086774,0.021022845,-7.474605254885589,0.013550877,31,,,0,0,1.1641772,4007.3625,13.518838,850.97955,13.877029,1716.6561,12.988191,1.2076577,0.88883877,-11.315401,4.620031,14,8.671159,,,NOT_AVAILABLE,165.7132197746905,-23.213954067197005,False,False,0,True,True,False,False,False,True,True,False,6463.7974,4.0602,-0.6637,874.0143,0.5468,0.2972
68,69813357663662848,911923275,56.295493608110235,24.885011116004588,1.5185623983592587,0.09750231,15.57463,24.221916841812746,0.114100665,-4.652668606951074,0.0776187,31,,,0,0,1.0838656,987.71375,17.446976,65.94588,18.33657,168.0061,16.520258,1.3079404,1.8163128,,,,,,,NOT_AVAILABLE,165.67562176113216,-23.227224686773944,False,False,0,True,False,False,False,False,True,True,False,4020.7024,4.7897,-0.6937,553.0981,0.4602,0.2474
69,69813735620790912,1396986203,56.23130377955613,24.8764060851604,1.0351194073886176,0.06406503,16.157324,1.9939847960517758,0.0735383,-1.2039221627681516,0.050356023,31,,,0,0,1.0134296,1534.2323,16.711622,149.05809,17.42144,256.90167,15.884252,1.2790775,1.5371885,,,,,,,NOT_AVAILABLE,165.63455492596552,-23.272405738023593,False,False,0,True,False,False,False,False,True,True,False,4319.49,4.3167,-1.3674,895.84,0.3398,0.1834
70,69813903122654208,385159757,56.20533038337476,24.88015596877572,4.736404638033938,0.051058684,92.76394,-22.98205633759396,0.054878443,-32.154810654105106,0.036991097,31,,,0,0,1.1223534,1292.9343,15.69793,119.550934,16.89373,599.451,14.608585,1.3890938,2.2851448,,,,,,,NOT_AVAILABLE,165.6126861938319,-23.28527967121533,False,False,0,True,False,False,False,False,True,True,False,3653.1267,4.6022,-0.5049,208.4727,0.5276,0.31
71,69814044858434816,1088203033,56.246290938458216,24.87575831206259,0.7969879769426962,0.07508702,10.614191,0.8821615228067433,0.08791602,-8.23081423564705,0.057613414,31,,,0,0,1.0385736,1424.4192,16.851358,191.42793,17.461018,216.94348,16.11554,1.2425953,1.345478,,,,,,,NOT_AVAILABLE,165.64607262977833,-23.263842305110185,False,False,0,True,False,False,False,False,True,True,False,4752.278,4.5366,-0.1531,1162.8019,0.2543,0.1343
72,69814251016859904,890545778,56.25782226901946,24.908607125083414,0.9624651394111584,0.06343054,15.17353,-1.4065828233429643,0.0769156,-4.895579535201428,0.052449647,31,,,0,0,0.8777038,1604.0477,16.794378,117.49618,17.447824,208.26588,16.01814,1.2576888,1.4296837,,,,,,,NOT_AVAILABLE,165.6307796224651,-23.232361843788336,False,False,0,True,False,False,False,False,True,True,False,4526.01,4.462,-0.4249,1085.075,0.3012,0.1598
73,69814697693459456,826830544,56.416404303630166,24.81931856426868,0.6907809703615744,0.06100181,11.323942,1.6164663674881468,0.074840054,-0.7470473659178338,0.053254403,31,,,0,0,1.0980347,1915.8876,16.256668,233.18175,16.721518,365.99347,15.618189,1.2305243,1.1033287,,,,,,,NOT_AVAILABLE,165.81225953931863,-23.20306479546474,False,False,0,True,False,False,False,False,True,True,False,5361.7163,4.6519,-1.0065,912.9126,0.3937,0.2141
74,69814869492151552,235694348,56.40457394947115,24.824856560132037,1.2246062328020961,0.038364753,31.920088,8.297389916686116,0.044125676,-7.4920826927655115,0.030398458,31,,,0,0,0.9910253,2932.176,15.419272,369.9329,15.920802,441.2669,14.750371,1.2363595,1.1704311,,,,,,,NOT_AVAILABLE,165.7995372231763,-23.20610325096114,False,False,0,True,False,False,False,False,True,True,False,5057.4746,4.3958,-1.2911,807.662,0.3246,0.1767
75,69815075650577664,292077428,56.41785493748109,24.844105055097426,0.5565263397676536,0.042957295,12.955339,3.049046430639714,0.053863995,-3.4776773313192866,0.03915899,31,,,0,0,1.0213921,2320.0496,15.895216,295.0631,16.289808,421.60043,15.320913,1.2186207,0.96889496,,,,,,,NOT_AVAILABLE,165.7953348152226,-23.183723471562534,False,False,0,True,False,False,False,False,True,True,False,5343.345,4.3577,-1.505,1352.4698,0.1401,0.0765
76,69815213089586304,579625535,56.464844326098145,24.84823876344914,0.8444555795761519,0.057330582,14.729583,14.662826624636317,0.06846763,-19.745070907447364,0.057256173,31,,,0,0,1.0256084,1714.1061,16.310602,227.98712,16.806833,309.0298,15.647475,1.2344607,1.159358,,,,,,,NOT_AVAILABLE,165.82687481935184,-23.152188372207398,False,False,0,True,False,False,False,False,True,True,False,4785.08,4.5429,-1.706,886.967,0.0978,0.0531
77,69815213089586432,9719046,56.457867516715325,24.85170953063251,0.6554181043139581,0.036715284,17.85137,6.228895101181201,0.047812514,-3.8350415278524514,0.03459398,31,,,0,0,1.0691351,2809.149,15.411312,280.13232,15.8078,675.50507,14.837243,1.2175868,0.9705572,,,,,,,NOT_AVAILABLE,165.81922830144092,-23.153830207242805,False,False,0,True,False,False,False,False,True,True,False,5893.2227,4.405,-0.6219,1086.3643,0.4298,0.2336
78,69815281809062656,1432235062,56.49634152211994,24.855250984545336,0.6481441473338022,0.019412342,33.388252,-1.4021721429424117,0.023816759,-7.4780442476614954,0.018415976,31,,,0,0,1.0336239,5684.1284,13.89826,965.8971,14.474237,1591.8446,13.177067,1.2445356,1.2971706,-67.42138,3.0977955,10,5.5296116,,,NOT_AVAILABLE,165.84492045940053,-23.127884841680757,False,False,0,True,True,False,False,False,True,True,False,5123.819,3.2822,-0.1302,1972.9917,0.56,0.2987
79,69815522327168640,1146319124,56.451421470534626,24.87844147680542,2.430855907211315,0.015314836,158.72556,-22.573819403630257,0.018842582,-8.536947412559964,0.01380495,31,,,0,0,1.0243357,4397.5947,12.70336,1262.4376,13.127985,1773.0577,12.104629,1.2211187,1.0233564,50.362396,2.6058311,11,13.588784,0.12650415,0.84538,NOT_AVAILABLE,165.79508849177856,-23.13782686565541,False,False,0,True,True,False,False,False,True,True,False,5846.273,4.1762,-0.3624,409.6266,0.5037,0.2727
80,69815522327168768,377546889,56.44032102817344,24.88409592257547,0.9405415378331851,0.03683398,25.534618,46.66022626300768,0.044307552,-47.16665073788471,0.03334056,31,,,0,0,0.96326435,2565.9038,15.642589,288.36795,16.026773,613.3644,15.06897,1.2230282,0.9578037,,,,,,,NOT_AVAILABLE,165.7828288585383,-23.14033498794287,False,False,0,True,False,False,False,False,True,True,False,6146.3276,4.6059,-2.1332,935.5591,0.5415,0.2989
81,69815621109577600,1316234816,56.46419529886051,24.887292672764097,2.6333064210678336,0.16585849,15.876825,15.121758894733045,0.19173306,-14.277939733419815,0.17125653,31,,,0,0,0.99301684,507.7253,18.313013,16.884836,19.740034,111.238266,17.15145,1.42181,2.588585,,,,,,,NOT_AVAILABLE,165.79804910241742,-23.123501589097437,False,False,0,False,False,False,False,False,True,False,False,3397.6414,4.4749,-1.1107,337.8391,0.6599,0.4002
82,69815728485607040,165193939,56.40074066470719,24.849530819671216,0.7428803712504772,0.068806775,10.796617,38.44956553817414,0.08215441,-19.629528824176624,0.059089325,31,,,0,0,0.89964616,1370.0942,16.79102,99.692795,17.270128,238.06003,16.135864,1.2360886,1.134264,,,,,,,NOT_AVAILABLE,165.7788109142878,-23.190040970043857,False,False,0,True,False,False,False,False,True,True,False,4875.4824,4.3797,-2.2294,1397.5747,0.1192,0.065
83,69815797205083520,1602259880,56.3887912612351,24.858782575683044,1.0257281528262574,0.022391565,45.808685,4.728104528147644,0.029549314,1.976748109646514,0.020041114,31,,,0,0,1.0171995,4256.278,14.582474,619.5722,15.024216,1246.8995,13.969088,1.2233759,1.0551281,157.75835,11.113034,11,2.6610103,,,NOT_AVAILABLE,165.7633090358734,-23.190378196458827,False,False,0,True,True,False,False,False,True,True,False,5373.0283,4.2417,-0.7336,908.1599,0.3056,0.1655
84,69815900284296960,1270547039,56.39647364021221,24.86470309848453,1.982736227941815,0.04475928,44.297768,39.129127949224284,0.053533822,-13.384164184937742,0.040495377,31,,,0,0,1.0222142,1953.1359,16.066721,247.36444,16.84097,543.65155,15.206738,1.2848468,1.6342306,,,,,,,NOT_AVAILABLE,165.76466457583516,-23.181318030590134,False,False,0,True,False,False,False,False,False,True,False,,,,,,
85,69816003363512320,240499013,56.377071583054494,24.873483523921983,1.6075316050381994,0.060435522,26.599117,18.858786626044772,0.073453374,-10.021962963641336,0.05491547,31,,,0,0,0.95209706,1455.704,16.771034,90.01771,17.643372,335.2418,15.864088,1.2952263,1.7792835,,,,,,,NOT_AVAILABLE,165.7440245361407,-23.186511656711684,False,False,0,True,False,False,False,False,True,True,False,4301.378,4.6647,-0.0143,577.9261,0.6399,0.3406
86,69816037723253760,596256915,56.347668972729466,24.870170066287795,2.259901764907374,0.05026001,44.96421,32.21113177435669,0.061843473,-21.203971144202455,0.04113231,31,,,1,0,1.0200286,1784.8304,16.30242,114.50966,17.31273,429.42963,15.309617,1.336333,2.0031137,,,,,,,NOT_AVAILABLE,165.72479267510303,-23.206762160279965,False,False,0,True,False,False,False,False,True,True,False,4219.012,4.5438,0.2117,482.6125,0.8849,0.4785
87,69816102146573440,550358792,56.3807592646464,24.879709592915546,6.911738693290189,0.5227397,13.222142,19.90313586108005,0.63892424,-43.58128503749207,0.51506275,95,0.96654063,0.12365848,0,0,1.1749165,207.32838,19.9381,5.51773,20.985638,38.929996,18.3948,2.0202858,2.5908375,,,,,,,NOT_AVAILABLE,165.74222173722947,-23.179640698661295,False,False,0,False,False,False,False,False,False,False,False,,,,,,
88,69816278241411584,960922718,56.43911542606277,24.890442970793035,0.47454058178018144,0.039066687,12.146936,7.2463717501958484,0.0488588,-1.456621101551222,0.040802054,31,,,0,0,1.0338255,2562.6235,15.678069,438.49716,16.058868,267.5674,15.114871,1.217798,0.9439974,,,,,,,NOT_AVAILABLE,165.77733775557434,-23.136336897705654,False,False,0,True,False,False,False,False,True,True,False,6009.118,4.3639,-0.6865,1344.824,0.4385,0.2387
89,69816450040099456,1521689445,56.44572264502672,24.912240290250118,0.9051307963283567,0.063181974,14.325776,3.3035528560426184,0.0699232,-6.845104692359564,0.05797554,31,,,0,0,0.9435348,1605.9124,16.7311,159.62814,17.338001,254.5921,15.99482,1.2440001,1.3431816,,,,,,,NOT_AVAILABLE,165.7663786735046,-23.116101678388446,False,False,0,True,False,False,False,False,True,True,False,4487.419,4.4414,-0.8237,1102.7955,0.1436,0.0767
90,69816518759581696,500736698,56.40306379182554,24.901924951647636,1.040568204770747,0.013545707,76.81904,18.28881891297207,0.01681947,-5.052844044810737,0.012017863,31,,,0,0,0.9844128,3539.3523,9.95226,1165.0685,10.6921835,2398.925,9.116244,1.2759732,1.5759392,123.56438,0.17405237,11,104.760086,0.06972882,0.30680567,NOT_AVAILABLE,165.74251224493742,-23.149593857351107,False,False,0,True,True,False,False,False,False,True,False,,,,,,
91,69817034155717888,467861629,56.53858436055366,24.917990773682543,1.8277928250740478,0.019626364,93.12947,11.206089677571098,0.019455345,-11.568632951480165,0.01522436,31,,,0,0,1.0957519,4951.0786,13.231255,1076.0865,13.634312,2210.645,12.649841,1.2193984,0.98447037,-37.84904,3.5529397,11,9.023256,,,NOT_AVAILABLE,165.8303685633778,-23.055596948390296,False,False,0,True,True,False,False,False,True,True,False,5704.4736,4.2151,-1.1951,542.9112,0.3826,0.2093
92,69817137234934144,187527208,56.48358448767409,24.90974462738303,1.1656312334347576,0.04894905,23.813152,7.2318033190919735,0.053903576,-16.222005870760228,0.04633244,31,,,2,0,0.96357876,2032.7263,15.9713545,277.54205,16.543888,317.62448,15.259675,1.2387557,1.2842131,,,,,,,NOT_AVAILABLE,165.79599397558331,-23.095044218094852,False,False,0,True,False,False,False,False,True,True,False,4890.121,4.6223,-0.3304,707.1742,0.3218,0.1708
93,69817137234934272,26527625,56.48545515256944,24.906479811725184,2.304918796827744,0.035393685,65.122314,91.65466131993634,0.039644476,-78.23518778817565,0.032594033,31,,,0,0,0.9777133,2969.6736,15.247229,289.89053,15.877564,795.27936,14.476006,1.2622693,1.4015589,,,,,,,NOT_AVAILABLE,165.79973662736168,-23.09634253651575,False,False,0,True,False,False,False,False,True,True,False,4749.143,4.6618,-0.5585,400.5347,0.4703,0.2521
94,69817201658235776,1689872957,56.5195042126292,24.923787606998445,1.6595594076570326,0.091495596,18.138134,7.679512085231504,0.0938914,-2.9910948932835733,0.07852018,31,,,0,0,1.0888368,1033.5426,16.905891,77.02328,17.83049,233.79831,15.957057,1.3181401,1.8734331,,,,,,,NOT_AVAILABLE,165.81216410792115,-23.0628397287306,False,False,0,False,False,False,False,False,True,True,False,3713.276,4.4209,-1.1418,454.0075,0.2156,0.1167
95,69817304737453568,864352834,56.51301080109038,24.943605015787156,2.9535798289054855,0.26261854,11.246654,19.554789539986878,0.28489333,3.937870491318755,0.25108325,31,,,1,0,1.051089,351.33035,18.84011,11.71995,20.440557,32.579014,17.606195,1.4775984,2.834362,,,,,,,NOT_AVAILABLE,165.7930186824198,-23.052019427951645,False,False,0,False,False,False,False,False,False,False,False,3420.2688,4.2124,0.0677,1115.0127,0.6225,0.4233
96,69817309033624704,1793828562,56.5170361590141,24.936740214404175,0.7374601501047537,0.061556846,11.980148,5.1179719254538405,0.06539091,2.5264407045827872,0.054169968,31,,,0,0,1.0456406,1611.3248,16.335958,215.57503,16.79018,291.15952,15.714479,1.2233986,1.0757008,,,,,,,NOT_AVAILABLE,165.80095311023913,-23.054692700488747,False,False,0,True,False,False,False,False,True,True,False,5375.164,4.6812,-1.0086,981.2395,0.3225,0.1746
97,69817412112839552,371967554,56.538565260396744,24.931558425498974,1.0362074321398076,0.015904488,65.151886,-1.7633899376049582,0.017283631,-4.489536119383327,0.013567908,31,,,0,0,1.0188713,4308.0005,13.082752,1088.4104,13.481684,2009.6027,12.506943,1.2176017,0.974741,-69.66217,2.7989578,10,10.390827,,,NOT_AVAILABLE,165.82050536076667,-23.04551167458774,False,False,0,True,True,False,False,False,True,True,False,5933.496,3.9431,-0.5428,902.6729,0.4773,0.2594
98,69817446472577536,343193600,56.55943511930154,24.94060826315563,0.5860921980138952,0.0541763,10.818239,5.367979792543602,0.058528114,-5.912289325498758,0.048572835,31,,,0,0,1.0633084,130.0253,16.046299,40.22312,16.59073,43.15073,15.356668,1.2336798,1.2340622,,,,,,,VARIABLE,165.82923848768155,-23.02613537566551,False,False,0,True,False,False,True,False,True,True,False,5435.4165,4.4811,-0.185,1055.733,0.5654,0.3015
99,69817515192053632,28698782,56.59773658861542,24.952547628488663,1.9215883571694443,0.017913057,107.273056,-5.306779889325796,0.018937355,9.851075251339969,0.014867697,31,,,0,0,1.0263829,4548.537,13.559748,1156.682,13.957634,833.97076,12.975481,1.2236795,0.98215294,27.692444,5.3921604,12,7.0093074,,,NOT_AVAILABLE,165.84863850336217,-22.99404599111396,False,False,0,True,True,False,False,False,True,True,False,6032.1953,4.3426,-0.7872,498.1075,0.5227,0.2852
100,69817820133532416,678209367,56.54565767199455,24.97106123438229,1.685786774121655,0.16028647,10.517337,9.471653055902575,0.17001858,-1.1684358847961636,0.14529857,31,,,0,0,0.95408493,504.32477,18.110855,20.59168,19.37147,107.476036,16.968159,1.4329438,2.4033108,,,,,,,NOT_AVAILABLE,165.79703670171097,-23.011817005567334,False,False,0,False,False,False,False,False,True,True,False,3634.5452,4.7345,-0.6284,460.8612,0.6434,0.3769
101,69818133667269632,739979231,56.48942543558084,24.97100210672126,0.8204790063721673,0.04147595,19.782042,-4.337285424745319,0.043899573,-1.1612718664916581,0.034480568,31,,,1,0,0.99783283,2550.9226,15.756766,257.2338,16.220804,551.4242,15.122783,1.2277459,1.0980215,,,,,,,NOT_AVAILABLE,165.7558411842631,-23.045892882938585,False,False,0,True,False,False,False,False,True,True,False,5440.8887,4.5518,-0.395,905.3066,0.4143,0.223
