name,status,segments_kept,segments_raw,masked_pixels,masked_fraction,report_png,cleaned_fits,elapsed_seconds,error
PGC051523,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\PGC051523_mtobjects_optimised_report.png,,1.2044014999992214,
UGC02302,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC02302_mtobjects_optimised_report.png,,1.6107914000021992,
UGC02345,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC02345_mtobjects_optimised_report.png,,0.9750995999929728,
UGC04393,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC04393_mtobjects_optimised_report.png,,0.8601849999977276,
UGC04499,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC04499_mtobjects_optimised_report.png,,1.3291318000046886,
UGC04988,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC04988_mtobjects_optimised_report.png,,1.1648067999994964,
UGC05354,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC05354_mtobjects_optimised_report.png,,1.37044109999988,
UGC05393,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC05393_mtobjects_optimised_report.png,,1.2063520999945467,
UGC05633,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC05633_mtobjects_optimised_report.png,,0.9079294000039226,
UGC05832,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC05832_mtobjects_optimised_report.png,,0.8412282000062987,
UGC06682,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC06682_mtobjects_optimised_report.png,,1.0887721999970381,
UGC06840,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC06840_mtobjects_optimised_report.png,,1.5528435000014724,
UGC06931,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC06931_mtobjects_optimised_report.png,,0.9893839999931515,
UGC06983,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC06983_mtobjects_optimised_report.png,,1.4594416999971145,
UGC07129,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC07129_mtobjects_optimised_report.png,,1.1836068000047817,
UGC07257,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC07257_mtobjects_optimised_report.png,,0.9663382999933674,
UGC07612,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC07612_mtobjects_optimised_report.png,,1.211330000005546,
UGC07911,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC07911_mtobjects_optimised_report.png,,1.118708299996797,
UGC08385,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC08385_mtobjects_optimised_report.png,,1.28541199999745,
UGC08489,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC08489_mtobjects_optimised_report.png,,1.3362524999974994,
UGC08507,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC08507_mtobjects_optimised_report.png,,1.283269500003371,
UGC08851,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC08851_mtobjects_optimised_report.png,,1.0365757000035956,
UGC09245,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC09245_mtobjects_optimised_report.png,,1.0252936000033515,
UGC09661,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC09661_mtobjects_optimised_report.png,,0.8371287999980268,
UGC12151,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\UGC12151_mtobjects_optimised_report.png,,1.1414701000030618,
