name,status,segments_kept,segments_raw,masked_pixels,masked_fraction,report_png,cleaned_fits,elapsed_seconds,error
NGC4525,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4525_mtobjects_optimised_report.png,,1.3380021999983,
NGC4532,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4532_mtobjects_optimised_report.png,,1.0504673000032199,
NGC4535,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4535_mtobjects_optimised_report.png,,3.370010699996783,
NGC4540,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4540_mtobjects_optimised_report.png,,1.137132299998484,
NGC4559,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4559_mtobjects_optimised_report.png,,2.074051199997484,
NGC4579,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4579_mtobjects_optimised_report.png,,1.334563700002036,
NGC4618,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4618_mtobjects_optimised_report.png,,1.1158023000025423,
NGC4625,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4625_mtobjects_optimised_report.png,,0.8394382999977097,
NGC4639,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4639_mtobjects_optimised_report.png,,0.8425777000011294,
NGC4654,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4654_mtobjects_optimised_report.png,,0.9577758000014001,
NGC4668,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4668_mtobjects_optimised_report.png,,1.0605982999986736,
NGC4713,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4713_mtobjects_optimised_report.png,,0.8722817999951076,
NGC4725,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4725_mtobjects_optimised_report.png,,2.3921297999986564,
NGC4765,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4765_mtobjects_optimised_report.png,,1.191011899994919,
NGC4781,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4781_mtobjects_optimised_report.png,,1.7350889000008465,
NGC4900,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4900_mtobjects_optimised_report.png,,0.8584760999947321,
NGC4981,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4981_mtobjects_optimised_report.png,,0.7921816000016406,
NGC5042,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC5042_mtobjects_optimised_report.png,,1.181669999998121,
NGC5068,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC5068_mtobjects_optimised_report.png,,2.029991000003065,
NGC5134,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC5134_mtobjects_optimised_report.png,,1.228592600004049,
NGC5236,ok,0,5,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC5236_mtobjects_optimised_report.png,,6.1588306999983615,
NGC5569,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC5569_mtobjects_optimised_report.png,,1.0409892000025138,
NGC5669,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC5669_mtobjects_optimised_report.png,,0.8953586999996332,
NGC5713,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC5713_mtobjects_optimised_report.png,,0.8001844999962486,
NGC6217,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC6217_mtobjects_optimised_report.png,,1.4548646999974153,
NGC6237,ok,1,1,280,0.000250744846521766,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC6237_mtobjects_optimised_report.png,,1.3375239999950281,
NGC6412,ok,1,1,165,0.0001764928622007911,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC6412_mtobjects_optimised_report.png,,0.9624678000036511,
NGC7418,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC7418_mtobjects_optimised_report.png,,2.3386583000028622,
NGC7424,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC7424_mtobjects_optimised_report.png,,1.6670355000023847,
NGC7496,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC7496_mtobjects_optimised_report.png,,1.3801110999993398,
NGC7513,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC7513_mtobjects_optimised_report.png,,1.3569512000030954,
NGC7531,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC7531_mtobjects_optimised_report.png,,2.144396499999857,
NGC7552,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC7552_mtobjects_optimised_report.png,,1.0917775000052643,
NGC7582,ok,0,2,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC7582_mtobjects_optimised_report.png,,3.3331139000001713,
NGC7764,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC7764_mtobjects_optimised_report.png,,1.1517568999988725,
NGC7800,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC7800_mtobjects_optimised_report.png,,1.0260244000019156,
