"i_scrambled","i_orig","name","image_exists","image_path","image_naxis1","image_naxis2","pixel_scale_arcsec_x","pixel_scale_arcsec_y","crpix1","crpix2","crval1_deg","crval2_deg","image_pa_axis2_deg","center_x_pix","center_y_pix","disk_pa_deg","salo_disk_ellipticity","salo_disk_Rmin_pix","salo_disk_Rmax_pix","inclination_deg","bar_pa_deg","bar_sma_arcsec","herrera_bar_ellipticity","herrera_bar_sma_ell_arcsec","bar_sma_kpc","bar_sma_deproj_kpc","bar_sma_deproj_legacy_kpc","bar_sma_deproj_ellipticity_based_kpc","bar_sma_deproj_source","bar_ellipticity_deproj","bar_strength","bar_A2","bar_A4","logmstar","dist_mpc","R25_arcsec","R25_kpc","Re_arcsec","Re_kpc","disk_scale_length_h_kpc","V_rot","t_s4g","t_leda","catalog_sources","geometry_notes"
"0","46","NGC1879","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC1879.phot.1.fits","728","1064","-0.75","0.75","398.0","266.0","79.9515","-32.14351","0.0","401.760009765625","268.8500061035156","52.29999923706055","0.3100000023841858","90","97","47.62375474517796","64","34.900001525878906","0.6100000143051147","31.299999237060547","3.561656121979007","3.6485719292936403","3.6637093059898667","3.2774421198669237","s4gbars_table.dat sma_dp_kpc2","0.467","2.0","0.3089999854564667","","9.46100002728869","21.05","72.46382503334821","7.395164070259034","39.63","4.044367682350375","2.4398875233316364","76.57686735468882","8.6","8.6","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"1","29","NGC0578","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC0578.phot.1.fits","1537","1366","-0.75","0.75","643.0","426.0","22.61895","-22.66719","0.0","642.5499877929688","426.57000732421875","107.5999984741211","0.46399998664855957","97","127","59.499684892857914","93","17.600000381469727","0.7099999785423279","18.299999237060547","1.863629796620852","2.0270934377449983","2.0330506872227474","2.107716472200765","s4gbars_table.dat sma_dp_kpc2","0.611","1.0","0.4099999964237213","0.099","10.320999470111943","21.841","144.58433928753823","15.309754705738358","70.8","7.4968744091338815","3.8163114488643246","137.878788596461","5.0","5.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"2","69","NGC4116","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4116.phot.1.fits","1094","1362","-0.75","0.75","527.0","827.0","181.9029","2.6919","0.0","529.4299926757812","834.27001953125","144.89999389648438","0.4429999887943268","82","150","57.955715526289616","138","36.5","0.7200000286102295","45.79999923706055","3.7463529925096353","3.814730614676632","3.807936877318013","4.781477414286464","s4gbars_table.dat sma_dp_kpc2","0.5","1.0","","","9.97899990481598","21.171","77.11187348306589","7.914747889898857","60.67","6.227157152207112","3.29966454803287","109.10314462016085","7.4","7.3","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
"3","37","NGC1255","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC1255.phot.1.fits","1385","1360","-0.75","0.75","568.0","427.0","48.38295","-25.72504","0.0","566.4099731445312","426.67999267578125","123.19999694824219","0.38499999046325684","105","120","53.589700332843115","117","25.0","0.6800000071525574","30.600000381469727","2.606598308001842","2.6343957244021823","2.6274510944658567","3.224500366668271","s4gbars_table.dat sma_dp_kpc2","0.494","1.0","0.3100000023841858","","10.29100013089338","21.506","121.3727675092328","12.654802017082686","66.59","6.942935253193706","3.764866332145541","134.95494487149995","4.0","4.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"4","14","IC0600","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\IC0600.phot.1.fits","898","1585","-0.75","0.75","464.0","791.0","154.29555","-3.49775","0.0","464.7200012207031","787.3699951171875","25.700000762939453","0.5550000071525574","75","97","66.06369535974105","1","9.600000381469727","","","0.9448040142535088","1.297570027758656","","","s4gbars_table.dat sma_dp_kpc2","","1.0","0.35499998927116394","0.101","9.306999417525303","20.3","57.56006222010868","5.664893525650043","25.76","2.535224104913582","2.8663975953264003","83.80770943789699","7.8","7.8","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Legacy local sma_dp_kpc value is missing or non-positive; Erwin et al. manual revisions are not represented unless present in local project data"
"5","82","NGC4525","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4525.phot.1.fits","1145","1531","-0.75","0.75","578.0","764.0","188.463","30.27755","0.0","577.760009765625","763.4400024414062","53.20000076293945","0.4519999921321869","82","97","58.61939600213723","79","15.699999809265137","0.5699999928474426","13.699999809265137","1.194026616246091","1.4668443464127927","1.5058424841829685","1.275313715193288","s4gbars_table.dat sma_dp_kpc2","0.515","1.0","0.23199999332427979","","9.44799943930427","15.687","59.99585608898231","4.562843887561464","34.89","2.6534769834921095","1.6535367318740455","75.46907939122225","5.9","5.9","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"6","171","NGC7424","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC7424.phot.1.fits","1150","2316","-0.75","0.75","713.0","1099.0","344.32635","-41.07053","0.0","712.3499755859375","1098.5400390625","29.299999237060547","0.09600000083446503","240","270","25.871131128586832","132","25.0","0.6399999856948853","26.799999237060547","1.393838023901292","1.541947238625587","1.533221826291421","1.6514254925680036","s4gbars_table.dat sma_dp_kpc2","0.672","1.0","0.5680000185966492","0.221","10.01399941423464","11.5","150.35617008818167","8.382885879883107","274.51","15.304899037645745","3.428284003587618","160.4909893672141","6.0","6.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"7","39","NGC1350","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC1350.phot.1.fits","1057","1884","-0.75","0.75","389.0","705.0","52.78455","-33.62875","0.0","392.9599914550781","706.9500122070312","4.699999809265137","0.4729999899864197","187","262","60.15675688283979","36","57.400001525878906","0.5799999833106995","55.70000076293945","5.826685089569242","7.860657378221818","8.009154243327757","7.631274083648271","s4gbars_table.dat sma_dp_kpc2","0.58","2.0","0.6790000200271606","0.176","10.825000048573962","20.938","155.28204958517028","15.762710853582986","210.08","21.325261387050634","5.183516505466268","208.56820392623183","1.9","1.9","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"8","157","NGC4303","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4303.phot.1.fits","1288","1713","-0.75","0.75","633.0","778.0","185.47905","4.4746","0.0","329.80999755859375","766.8900146484375","143.60000610351562","0.10899999737739563","172","191","27.604470633498035","178","36.099998474121094","0.6899999976158142","54.0","2.8807892759314475","3.003862509315284","3.0084696870530627","4.493312340804025","s4gbars_table.dat sma_dp_kpc2","0.684","2.0","0.550000011920929","0.191","10.857000635084088","16.46","206.59568890328285","16.48638905945282","69.07","5.511803747606233","2.987961021016653","143.14843370014134","4.0","4.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"9","2","ESO079-005","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\ESO079-005.phot.1.fits","1042","1031","-0.75","0.75","783.0","265.0","10.1868","-63.44221","0.0","793.9000244140625","259.0799865722656","171.1999969482422","0.41100001335144043","60","65","55.56794843055125","13","15.600000381469727","0.8199999928474426","14.300000190734863","1.7760395607592174","2.019895946621576","2.015121809322958","1.8548082971380817","s4gbars_table.dat sma_dp_kpc2","0.76","1.0","","","9.298999261078617","23.483","58.36080244867988","6.644300894006979","30.14","3.431399510338642","2.452528475504812","88.04587251081371","7.0","7.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
"10","130","UGC12151","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\UGC12151.phot.1.fits","971","1556","-0.75","0.75","472.0","781.0","340.39125","0.40086","0.0","472.4700012207031","779.4199829101562","177.3000030517578","0.39100000262260437","60","75","54.049642961479336","176","12.199999809265137","0.699999988079071","11.600000381469727","1.407703682156449","1.4083923390817006","1.407703682156449","1.34201319195285","s4gbars_table.dat sma_dp_kpc2","0.517","1.0","0.28999999165534973","","9.31400002165118","23.8","33.27524445787203","3.8394823072133137","57.0","6.576976219911279","3.4098737061547038","88.71858705555186","9.7","9.6","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"11","22","IC3517","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\IC3517.phot.1.fits","804","1076","-0.75","0.75","286.0","787.0","188.6283","9.15405","0.0","283.6600036621094","788.2100219726562","25.299999237060547","0.3880000114440918","30","52","53.81994179215375","20","18.0","0.6100000143051147","17.299999237060547","2.030426878045233","2.0465573326433497","2.0417070273677065","1.9698114326692242","s4gbars_table.dat sma_dp_kpc2","0.371","2.0","0.3199999928474426","0.006","8.807999499056745","23.267","34.68336726576296","3.9123356176399615","26.16","2.9508870627590715","1.6606635832545509","36.98124862329274","8.5","8.5","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"12","99","NGC7418","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC7418.phot.1.fits","1815","2129","-0.75","0.75","1066.0","1049.0","344.15055","-37.03006","0.0","1066.3900146484375","1049.27001953125","131.39999389648438","0.2590000033378601","105","150","43.26329209753695","128","30.5","0.7799999713897705","32.900001525878906","2.9351804717232683","2.9397490528565373","2.9448040142535086","3.173483198862344","s4gbars_table.dat sma_dp_kpc2","0.709","2.0","0.3019999861717224","","10.373000315649502","19.85","109.93127239435","10.579282752904504","58.8","5.658643007781252","3.691398443749545","133.58100222927663","5.8","5.8","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"13","81","NGC4498","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4498.phot.1.fits","880","1323","-1.22334117768332","1.22328355209902","533.0","382.0","187.91445","16.85201","0.0","532.1099853515625","385.4800109863281","138.1999969482422","0.3869999945163727","105","116","53.74325519931257","118","28.100000381469727","0.8100000023841858","31.299999237060547","2.446463529925096","2.704048459899758","2.672826703512471","3.016794278215566","s4gbars_table.dat sma_dp_kpc2","0.729","1.0","0.5099999904632568","0.258","9.741000249467081","17.958","86.32195244207008","7.515427348094414","44.36","3.862103992436913","2.036310871936586","104.38071742214761","6.4","6.4","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"14","43","NGC1559","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC1559.phot.1.fits","1601","1685","-1.22334117768332","1.22328355209902","853.0","782.0","64.3989","-62.78358","0.0","845.3599853515625","782.8099975585938","65.0999984741211","0.39500001072883606","135","165","54.35508907284174","83","18.299999237060547","0.7300000190734863","15.0","1.3912311831866775","1.5136306408621685","1.528073594647662","1.2406808531657119","s4gbars_table.dat sma_dp_kpc2","0.596","1.0","0.3610000014305115","0.166","10.390000203729443","15.681","125.63806953537554","9.55145355917981","42.01","3.1937498363755363","1.8444076358083048","142.94078199458085","5.9","5.9","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"15","87","NGC4639","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4639.phot.1.fits","769","1015","-1.22334117768332","1.22328355209902","448.0","252.0","190.7184","13.25661","0.0","448.30999755859375","256.0199890136719","134.5","0.34700000286102295","101","109","50.6218141359756","173","25.600000381469727","0.5600000023841858","25.299999237060547","2.7746520253072506","3.482433495693657","3.489992000581776","3.4382229142053586","s4gbars_table.dat sma_dp_kpc2","0.55","2.0","0.5389999747276306","0.152","10.317001343446066","22.356","86.12341746074073","9.334473229836956","27.58","2.989254017889608","1.8999863282670353","166.78413971884797","3.5","3.6","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"16","125","UGC08385","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\UGC08385.phot.1.fits","1035","1559","-0.75","0.75","473.0","765.0","200.15925","9.78741","0.0","474.54998779296875","765.4000244140625","101.0999984741211","0.5699999928474426","60","71","67.13838269591726","91","26.100000381469727","0.7200000286102295","26.799999237060547","2.834412042760526","3.069808693590779","3.0516083678762755","3.149200297735368","s4gbars_table.dat sma_dp_kpc2","0.444","2.0","0.3230000138282776","","9.156000622465205","22.4","63.99134739439729","6.94934274663418","41.13","4.466642426005381","2.6681482558844203","69.3909449872781","9.0","8.9","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"17","133","ESO359-031","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\ESO359-031.phot.1.fits","1000","1074","-0.75","0.75","495.0","286.0","63.2907","-34.42644","0.0","491.80999755859375","289.260009765625","43.20000076293945","0.09000000357627869","25","27","25.034111980900146","108","13.300000190734863","0.3700000047683716","11.5","1.3299032797614718","1.443773450925802","1.449894553123409","1.2456616804040286","s4gbars_table.dat sma_dp_kpc2","0.4","2.0","0.1850000023841858","0.097","8.687999563411559","20.625","32.29395640889505","3.229160792831844","17.83","1.782870336702785","1.1362173660097445","37.69279700285955","8.0","8.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"18","102","NGC7582","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC7582.phot.1.fits","2168","2422","-0.75","0.75","1096.0","1215.0","349.59555","-42.36972","0.0","1086.8699951171875","1213.25","151.10000610351562","0.5389999747276306","150","187","64.9175877569099","154","51.099998474121094","0.800000011920929","64.0","5.109628390662497","5.139391147882996","5.149625481783143","6.434296451777196","s4gbars_table.dat sma_dp_kpc2","0.567","1.0","0.9340000152587891","0.555","10.648999740472041","20.625","208.50729527663907","20.849213221247815","138.06","13.804996000290886","4.082603083412115","199.30463199983092","2.1","2.1","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"19","42","NGC1512","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC1512.phot.1.fits","1755","1881","-1.22334117768332","1.22328355209902","709.0","730.0","60.97605","-43.34882","0.0","710.6599731445312","730.4600219726562","74.5","0.26499998569488525","225","262","43.79255176600832","42","71.4000015258789","0.6600000262260437","73.5","4.2528805177805244","4.7839637310040475","4.771088648098319","4.924668546621814","s4gbars_table.dat sma_dp_kpc2","0.62","1.0","0.47099998593330383","0.188","10.33299964616943","12.286","253.00042732928256","15.069756139759848","103.53","6.16667675078176","2.7915335902843426","159.02045321361732","1.1","1.2","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"20","105","PGC002492","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\PGC002492.phot.1.fits","1002","1546","-0.75","0.75","557.0","764.0","10.4394","-16.86174","0.0","556.9199829101562","768.52001953125","164.5","0.3050000071525574","36","41","47.20897104560508","173","14.899999618530273","0.4399999976158142","16.899999618530273","1.5551218093229582","1.574820527579153","1.5968700458148497","1.783563516973034","s4gbars_table.dat sma_dp_kpc2","0.224","2.0","0.1679999977350235","","9.059998636201785","21.528","42.76822780806564","4.463745222175536","22.9","2.3900865391607877","1.4931256781324993","84.05145011971908","2.0","2.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"21","110","PGC051523","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\PGC051523.phot.1.fits","843","1586","-0.75","0.75","378.0","788.0","216.43965","-5.40207","0.0","379.2699890136719","788.7100219726562","101.69999694824219","0.4169999957084656","41","47","56.01930310842989","102","18.299999237060547","","","2.0775754490582505","2.077638134972844","","","s4gbars_table.dat sma_dp_kpc2","","2.0","0.5379999876022339","0.179","9.251000308120659","23.417","42.47381339871245","4.821997374046249","18.68","2.1207163600223016","1.0199419581606186","50.37227977933642","9.0","9.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Legacy local sma_dp_kpc value is missing or non-positive; Erwin et al. manual revisions are not represented unless present in local project data"
"22","59","NGC3684","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC3684.phot.1.fits","1010","1566","-0.75","0.75","513.0","781.0","171.7965","17.03031","0.0","512.3099975585938","780.5999755859375","120.0999984741211","0.32199999690055847","82","112","48.60938763962968","113","10.100000381469727","0.5400000214576721","11.0","1.166079557850338","1.1774912754093543","1.177624900007272","1.2765870758150921","s4gbars_table.dat sma_dp_kpc2","0.346","2.0","0.19900000095367432","0.092","10.180999882896284","23.814","68.72602958303321","7.934655266236893","26.29","3.0352704530579593","1.785025350883572","123.97706386810654","4.0","4.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"23","165","NGC5068","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC5068.phot.1.fits","1832","1823","-1.22334117768332","1.22328355209902","800.0","1170.0","199.7301","-21.0392","0.0","809.0499877929688","1172.18994140625","99.0999984741211","0.026000000536441803","195","225","13.368884890174595","153","34.900001525878906","0.5099999904632568","35.29999923706055","1.0278888808086684","1.0466686452153204","1.0455603228856083","1.0594146100925843","s4gbars_table.dat sma_dp_kpc2","0.516","1.0","0.4230000078678131","0.207","9.739000021449604","6.075","224.45085015334638","6.610616996007947","102.71","3.025056359537488","1.7580139626209002","166.33538519935502","6.0","6.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"24","6","ESO236-039","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\ESO236-039.phot.1.fits","910","1510","-0.75","0.75","611.0","736.0","326.3103","-49.00829","0.0","608.510009765625","735.1099853515625","83.69999694824219","0.5360000133514404","15","22","64.7025762095966","93","10.0","0.6200000047683716","10.699999809265137","1.0773519501612003","1.1385862382745895","1.1743136256757085","1.2211337405494975","s4gbars_table.dat sma_dp_kpc2","0.341","2.0","0.14300000667572021","","8.46199948620776","22.222","31.125852474540377","3.3533497863875903","16.83","1.8131833321213002","1.0991144595544566","43.24734399263637","8.6","8.6","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"25","140","NGC1291","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC1291.phot.1.fits","1959","2154","-1.22334117768332","1.22328355209902","819.0","850.0","49.3275","-41.10803","0.0","819.7000122070312","850.3200073242188","17.700000762939453","0.00800000037997961","337","412","7.40262254543458","165","97.19999694824219","0.4099999964237213","95.0999984741211","4.052650716311541","4.062621450380139","4.060989503793663","3.974848764723778","s4gbars_table.dat sma_dp_kpc2","0.404","2.0","0.503000020980835","0.174","10.763999700221644","8.6","335.05897433416834","13.969927904752854","108.96","4.542971420260344","5.881346811141007","161.1288491366347","0.1","0.1","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"26","113","UGC04499","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\UGC04499.phot.1.fits","1111","1524","-0.75","0.75","479.0","739.0","129.42285","51.6525","0.0","478.510009765625","740.3200073242188","139.89999389648438","0.2529999911785126","75","82","42.72912749643171","160","22.399999618530273","0.5400000214576721","25.299999237060547","1.3900564807407947","1.4584140303571311","1.4645237922090517","1.6455988668427006","s4gbars_table.dat sma_dp_kpc2","0.462","2.0","0.3930000066757202","","8.758000728641225","12.8","56.6397404728888","3.514840996063204","48.03","2.980554141516981","1.0838717184204787","73.80626422361782","8.0","8.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"27","175","PGC011677","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\PGC011677.phot.1.fits","772","1052","-0.75","0.75","275.0","277.0","46.76895","-14.00364","0.0","274.0","277.80999755859375","68.80000305175781","0.032999999821186066","45","48","15.071844995311684","12","17.200000762939453","","","1.5259981092284196","1.5642604515294074","","","s4gbars_table.dat sma_dp_kpc2","","2.0","0.46700000762939453","","9.031000244104447","18.3","34.84345841521028","3.0913402128249974","37.02","3.284444767653262","1.9571812959057522","106.44923688442456","9.1","9.1","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Legacy local sma_dp_kpc value is missing or non-positive; Erwin et al. manual revisions are not represented unless present in local project data"
"28","98","NGC6237","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC6237.phot.1.fits","1033","1081","-0.75","0.75","292.0","788.0","251.59395","70.35536","0.0","294.79998779296875","794.4500122070312","149.60000610351562","0.5699999928474426","63","71","67.13838269591726","163","29.700000762939453","0.7300000190734863","23.700000762939453","2.2617875063631736","2.5809327351755758","2.6349443676823507","2.0595321826148534","s4gbars_table.dat sma_dp_kpc2","0.53","1.0","","","9.216999369827215","15.708","36.90806312437145","2.8107136720123473","39.69","3.022570576685332","2.062948207403098","71.02967390393107","6.4","6.4","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
"29","112","UGC04393","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\UGC04393.phot.1.fits","550","1016","-0.75","0.75","305.0","238.0","126.5181","45.96758","0.0","304.1099853515625","238.7100067138672","55.900001525878906","0.32499998807907104","52","63","48.85371183037769","52","22.0","0.7599999904632568","5.400000095367432","2.063849901825322","2.0700930173147496","2.0732310377427097","0.5081137406136205","s4gbars_table.dat sma_dp_kpc2","0.64","2.0","","","9.370999469735978","19.35","47.7662618115351","4.4810179431954245","29.6","2.7768162315467966","1.405481783143044","64.51252506483607","3.5","5.2","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Erwin et al. manual revisions are not represented unless present in local project data"
"30","168","NGC5713","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC5713.phot.1.fits","829","1067","-1.22334117768332","1.22328355209902","292.0","782.0","220.04775","-0.28988","0.0","292.239990234375","786.8200073242188","13.800000190734863","0.11999999731779099","97","108","28.997272586117884","93","17.200000762939453","0.6399999856948853","11.600000381469727","1.9846314207451576","2.259695773506911","2.250018180495964","1.5272653120359212","s4gbars_table.dat sma_dp_kpc2","0.679","2.0","0.4819999933242798","0.226","10.567000474751094","23.8","74.1517243504839","8.556037328395592","24.03","2.772714711657334","2.1285171987491815","165.93505009811466","4.0","4.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
