rank,name,catalogue,candidate_rank,x,y,score,peak
27,NGC7418,2MASS,5,1175.7477098918203,1021.7880039626808,0.27179381771333905,62.7017219319423
27,NGC7418,weak_Gaia,1,1175.8721630806656,1021.2202751860469,0.33198420753132735,62.7017219319423
27,NGC7418,weak_Gaia,2,1021.9179202039737,1136.561385044162,0.3140445303842318,39.21064537905414
27,NGC7418,weak_Gaia,3,1031.9078491943303,936.9713868064023,0.3018864531081738,132.14103665444145
27,NGC7418,weak_Gaia,4,972.2843812517176,978.5394994224339,0.3012646713784131,100.04137934447706
27,NGC7418,weak_Gaia,5,1172.5200788267139,1039.8622147356443,0.293488248475525,117.62368334177506
27,NGC7418,weak_Gaia,6,1039.4321301017585,1034.5436044918335,0.21162839650790286,227.87674840580098
27,NGC7418,weak_Gaia,7,1086.19303445659,940.7215428531599,0.10632089654485015,27.97479230321132
27,NGC7418,weak_Gaia,8,1135.5389551759995,995.0181972490224,0.05740310845616784,10.678222362553452
27,NGC7418,weak_Gaia,9,1075.91524089608,1077.5631464695575,0.04291745376260763,46.617577575107376
27,NGC7418,weak_Gaia,10,975.2250273973328,1016.942455808776,0.0352209726322959,11.417841072977623
28,NGC4725,2MASS,1,794.847847363611,1388.8180157267172,1.8406881371866932,1933.9565965308968
28,NGC4725,2MASS,2,625.5019494224831,1204.5634877516823,1.5479535219660863,2368.0361016553506
28,NGC4725,2MASS,3,667.6527475242397,1301.0176915306417,1.2438531812185345,1191.5041379077447
28,NGC4725,2MASS,4,798.8238727105891,1232.3819874166722,1.170270303219005,1145.410261531804
28,NGC4725,2MASS,5,737.5427692871067,1073.8823980015623,1.0287101822183304,891.8241366202686
28,NGC4725,2MASS,6,709.590701632942,1147.870639583665,1.0102686540677797,864.2652596671935
28,NGC4725,2MASS,7,657.323416726646,1254.3996420969893,0.89320645320766,694.6207381825133
28,NGC4725,2MASS,8,912.1257969575695,1354.3705865027412,0.7620549523587125,262.94667870535653
28,NGC4725,2MASS,9,559.0813968213461,1166.5281282222534,0.6862257703230326,356.4324645924969
28,NGC4725,2MASS,10,671.3636566571365,1029.8433886270066,0.5308545483074293,273.4122992581925
28,NGC4725,2MASS,11,600.8720893726385,1431.3112124029203,0.35776275780310834,146.94243825623064
28,NGC4725,2MASS,12,682.6187683480554,1403.0067821743262,0.26828435694386454,100.63053308353338
28,NGC4725,2MASS,13,970.8364844575829,1342.1531997344218,0.23742612213072214,20.968770615384226
28,NGC4725,weak_Gaia,1,944.4616040494852,1340.4454461049286,0.4095291821177093,97.51230341341123
28,NGC4725,weak_Gaia,2,455.0544455925043,1082.7196812868783,0.3774672578164221,65.13057668685875
28,NGC4725,weak_Gaia,3,912.5605894537225,1354.1741002908484,0.2994315573439439,255.5741049608497
28,NGC4725,weak_Gaia,4,970.796189675316,1342.4441658084468,0.2849113465568665,20.968770615384226
28,NGC4725,weak_Gaia,5,885.0894600183677,1433.9315294643507,0.28449868998770783,23.53904631746618
28,NGC4725,weak_Gaia,6,600.8806419930899,1430.7657529082514,0.2614587439096591,146.94243825623064
28,NGC4725,weak_Gaia,7,559.6538237520116,1165.882503180482,0.2609497171874088,356.4324645924969
28,NGC4725,weak_Gaia,8,671.2598718324123,1029.524727763806,0.26043568295550756,273.4122992581925
28,NGC4725,weak_Gaia,9,753.9011266534535,1317.7878221406743,0.25720951078283194,3997.2578071765797
28,NGC4725,weak_Gaia,10,948.0187243558356,1157.332095121235,0.2557592990738121,73.76274350032595
28,NGC4725,weak_Gaia,11,625.3557738705397,1204.3771638613473,0.253319128888571,2368.0361016553506
28,NGC4725,weak_Gaia,12,754.3479377643154,1314.153270226534,0.2467942955826224,2856.8845800329527
28,NGC4725,weak_Gaia,13,794.7477772037354,1388.5177006617535,0.24439319965921905,1933.9565965308968
28,NGC4725,weak_Gaia,14,667.628749579124,1300.2146827125846,0.2401593537481803,1191.5041379077447
28,NGC4725,weak_Gaia,15,657.6096704952043,1254.0650193975362,0.2223515742610667,694.6207381825133
28,NGC4725,weak_Gaia,16,719.8900331898695,1045.5149463619541,0.21074663824346543,85.50014105714257
28,NGC4725,weak_Gaia,17,811.0600098038414,1092.6967104868304,0.18724059005651153,171.97166136499285
28,NGC4725,weak_Gaia,18,843.226717376291,1297.7678769068193,0.12669484455204633,23.06389411878596
28,NGC4725,weak_Gaia,19,614.0635032598615,1247.2097214034848,0.11651638456841756,165.6109425108967
28,NGC4725,weak_Gaia,20,809.3758014432883,1222.0962496084517,0.1100290983222983,37.01143712689645
28,NGC4725,weak_Gaia,21,654.8570863937186,1187.493034266785,0.05734502119013066,36.20116448557528
28,NGC4725,weak_Gaia,22,647.6229899460808,1303.6886833288506,0.03461898032972838,25.514136484958016
28,NGC4725,weak_Gaia,23,743.923559214632,1235.4270759974465,0.03036553777369972,10.87201700351934
28,NGC4725,weak_Gaia,24,639.9578807710417,1332.999336229921,0.025689013836628062,18.605183671250828
29,NGC1808,2MASS,1,1034.8283859451656,540.5525738517028,2.2189949016232395,9217.228625881939
29,NGC1808,2MASS,2,1014.9750560676213,305.5892752130511,1.779280210045277,3706.516778958877
29,NGC1808,2MASS,3,833.8872795922133,54.36733101989848,1.6039165758580176,1006.2269807041
29,NGC1808,2MASS,4,1062.3126130107833,518.5703127704485,1.167836561695083,874.4960338884348
29,NGC1808,2MASS,5,779.5160377004762,317.3237270659303,1.092458817929058,1016.5054042998167
29,NGC1808,2MASS,6,1031.3525714956397,162.52806664056797,0.9532007384522788,822.2994132868773
29,NGC1808,2MASS,7,1107.985550512437,201.13820238765516,0.8957085298794981,655.9483067520226
29,NGC1808,2MASS,8,1119.2980996910405,492.3092698968188,0.8566823741612928,559.9666800522689
29,NGC1808,2MASS,9,618.8096482655102,250.9623149887485,0.8560067066314239,551.1350542493271
29,NGC1808,2MASS,10,1032.1535227821212,400.91087544478245,0.7678579860367618,729.1035838046014
29,NGC1808,2MASS,11,1192.4802357635544,308.468215499057,0.6590378823645902,133.32774677940736
29,NGC1808,2MASS,12,776.9600926635784,579.2593587132524,0.6540704823879132,344.7428537135506
29,NGC1808,2MASS,13,727.4070189972462,215.91113289775512,0.649970456520823,357.0799094358669
29,NGC1808,2MASS,14,811.3795500148766,322.1962344523761,0.4737774095762541,220.19567448294913
29,NGC1808,2MASS,15,791.1959519451633,508.0608567913262,0.4651278967325068,343.48910287416976
29,NGC1808,2MASS,16,1141.7105917985418,496.9146289815924,0.4566626343890066,66.44865079048658
29,NGC1808,2MASS,17,631.7508235639516,161.4146420587957,0.4463940595892939,71.26843627158738
29,NGC1808,2MASS,18,626.1552940896263,358.66436133208873,0.4039737491418045,166.39881414086378
29,NGC1808,2MASS,19,651.0860062698182,335.55470138436345,0.3525942322931605,159.1432694592809
29,NGC1808,2MASS,20,823.405867706087,435.2210524052224,0.34080314817024776,157.69209765748357
29,NGC1808,2MASS,21,1081.722836788061,434.5721200411065,0.33752861475573004,226.28676811381376
29,NGC1808,2MASS,22,642.6525207304525,208.23651820981414,0.29037565019005235,149.6347899544634
29,NGC1808,2MASS,23,1203.080922884659,373.2958075885628,0.2855520581457667,27.87220243401971
29,NGC1808,2MASS,24,898.8013520641047,245.28483790754376,0.25095873923516265,317.3800541565604
29,NGC1808,weak_Gaia,1,638.4826768629891,447.9601010050557,0.3434330945348417,102.18177658747138
29,NGC1808,weak_Gaia,2,650.0978072191541,252.41302420319587,0.3109206219330217,137.25051429991154
29,NGC1808,weak_Gaia,3,733.3904084083266,409.2829617541403,0.3073543359511442,94.50726254728148
