rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,weighted_coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
31,NGC4781,ok,0.0013330528607454562,0.0013160448625153187,13,254,0.015481197050039617,6.803199292054969e-07,0.0375996958826737,72.80000305175781,8.493333689371743,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4781.phot.1.fits,
32,NGC0298,ok,0.001350141455980214,0.0012713418120055844,2,21,0.017811704834605598,3.1519857589851885e-06,0.06557707993049515,19.600000381469727,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0298.phot.1.fits,
33,IC1014,ok,0.0014565131058978877,0.001441917889376565,2,35,0.00417910447761194,5.838086608529088e-07,0.01697649749674925,52.0,6.0666666666666655,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1014.phot.1.fits,
34,NGC4765,ok,0.0014624917633380822,0.0013769756687873431,2,62,0.04329608938547486,3.4206437820295607e-06,0.09118672175792929,21.581260147661673,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4765.phot.1.fits,
35,IC3521,ok,0.0015010991962618894,0.0014651499035554466,4,164,0.03744292237442922,1.4379717082577095e-06,0.030157789109352587,37.599998474121094,4.38666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3521.phot.1.fits,
36,NGC3684,ok,0.0015448169620531772,0.0015102225992005213,3,36,0.007121661721068249,1.3837745141062314e-06,0.06735715722041725,40.400001525878906,4.7133335113525385,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3684.phot.1.fits,
37,NGC1022,ok,0.0015586480820541466,0.001548662537891296,2,41,0.002893845285149633,3.994217665140234e-07,0.020688148289828127,67.5999984741211,7.88666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1022.phot.1.fits,
38,NGC0289,ok,0.0016708139633006842,0.0016601583072229796,14,528,0.024606207475067574,4.2622624310818713e-07,0.024480636918770268,83.19999694824219,9.706666310628256,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0289.phot.1.fits,
39,NGC4654,ok,0.0017570475880745774,0.0017362569924279669,10,210,0.013589594253543,8.316238258644197e-07,0.057063445652490136,70.62957526317489,8.24011711403707,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4654.phot.1.fits,
40,NGC1559,ok,0.0017588664812016996,0.0017322658759968343,2,68,0.010892199263174756,1.0640242081946092e-06,0.1845617565024183,44.87920859965728,5.2359076699600156,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1559.phot.1.fits,
41,NGC5669,ok,0.0018598056372900037,0.0017731224633670316,2,47,0.026872498570611778,3.4673269569188865e-06,0.05245761175006376,23.788433497583625,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5669.phot.1.fits,
42,IC0600,ok,0.0018888154719345093,0.0018583939991352234,3,55,0.012045554095488393,1.2168589119714344e-06,0.017449683718291295,38.400001525878906,4.480000178019206,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC0600.phot.1.fits,
43,NGC5713,ok,0.0019192131500967325,0.0018780860602256042,7,158,0.02866993286154963,1.645083594845133e-06,0.10821038954763879,42.18155488175937,4.921181402871926,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5713.phot.1.fits,
44,NGC0255,ok,0.0019845545334011023,0.0019673720820184656,4,68,0.007198814312936693,6.872980553054685e-07,0.02553900355087587,55.20000076293945,6.440000089009603,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0255.phot.1.fits,
45,NGC5068,ok,0.0024757704294459232,0.0024673551058169278,4,47,0.002070210985332335,3.36612945159821e-07,0.039395516247563316,85.58931769987672,9.98542039831895,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5068.phot.1.fits,
46,NGC0918,ok,0.002514208694105486,0.0024262897859270134,1,20,0.009861932938856016,3.516756327138902e-06,0.10843673948010422,25.600000381469727,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0918.phot.1.fits,
47,ESO298-023,ok,0.0025480951248512823,0.002517710944725384,1,10,0.0017921146953405018,1.2153672050359358e-06,0.013649022421712922,42.400001525878906,4.946666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO298-023.phot.1.fits,
48,ESO079-005,ok,0.002719503716957684,0.0027019798409305715,4,73,0.0060470510271703115,7.009550410845067e-07,0.013811270303809091,62.400001525878906,7.280000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO079-005.phot.1.fits,
